,genres,app_name,item_id,developer,user_id,recommend,sentiment_analysis,playtime_forever
29760,"Indie, Simulation, Strategy",FTL: Faster Than Light,212680,Subset Games,76561198084697858,True,2,3.0
29761,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198054285764,True,2,54.0
29762,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,privatechristophe,True,2,1940.0
29763,"Adventure, Indie",Starseed Pilgrim,230980,Droqen,privatechristophe,False,1,1940.0
29764,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,NojLlewxaM,False,1,698.0
29765,Action,The Binding of Isaac: Rebirth,250900,"Nicalis, Inc.",NojLlewxaM,True,1,698.0
29766,"Action, Adventure",Just Cause™ 3,225540,Avalanche Studios,NojLlewxaM,True,1,698.0
29767,Action,Aliens vs. Predator™,10680,Rebellion,NojLlewxaM,True,2,698.0
29780,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198057104797,True,2,9.0
29781,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198050731371,True,0,92.0
29785,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,deadawesome,True,2,1539.0
29786,"Action, Adventure, Casual, Free to Play, Indie",Unturned,304930,Smartly Dressed Games,deadawesome,True,2,1539.0
29787,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,TheJewpocolypse,True,2,1.0
29788,"Adventure, Casual, Indie",Uriel's Chasm,292630,Rail Slave Games,TheJewpocolypse,True,1,1.0
29789,"Action, Indie, Massively Multiplayer, Early Access",DayZ,221100,Bohemia Interactive,TheJewpocolypse,False,0,1.0
29790,"Action, Free to Play, Indie",No More Room in Hell,224260,No More Room in Hell Team,TheJewpocolypse,True,1,1.0
29791,"Simulation, Strategy",Europa Universalis IV,236850,Paradox Development Studio,TheJewpocolypse,True,1,1.0
29792,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,entirionn,True,2,1325.0
29794,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,Paulie1333,True,2,64.0
29795,"Indie, Simulation, Strategy",FTL: Faster Than Light,212680,Subset Games,Paulie1333,True,2,64.0
29796,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,SlipsSteam,True,2,1.0
29797,"Action, Adventure, Indie, RPG",Terraria,105600,Re-Logic,SlipsSteam,True,2,1.0
29798,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,Skwoad,True,2,67.0
29799,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198000614468,True,2,39.0
29800,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,TheDapperDuk,True,2,64.0
29801,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198041815803,True,2,4874.0
29802,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198043594420,True,2,9.0
29803,"Action, Adventure, Indie",Brothers - A Tale of Two Sons,225080,Starbreeze Studios AB,76561198043594420,True,2,9.0
29804,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198061384419,True,2,37.0
29805,Action,The Binding of Isaac: Rebirth,250900,"Nicalis, Inc.",76561198061384419,True,2,37.0
29806,"Adventure, Indie, RPG, Strategy",Dungeon of the Endless™,249050,AMPLITUDE Studios,76561198061384419,True,2,37.0
29807,Indie,DLC Quest,230050,Going Loud Studios,76561198061384419,True,2,37.0
29808,"Action, Adventure, Simulation",Cargo! The Quest for Gravity,41740,Ice-Pick Lodge,76561198061384419,True,2,37.0
29809,"Action, Adventure, Indie, RPG",Magicite,268750,SmashGames,76561198073245886,True,2,245.0
29819,"Adventure, Indie",Reversion - The Escape (1st Chapter),270570,3f Interactive,76561198095035915,True,2,508.0
29820,"Free to Play, Indie, Simulation",World of Guns: Gun Disassembly,262410,Noble Empire Corp.,76561198095035915,True,2,508.0
29821,"Action, Free to Play, Indie",GunZ 2: The Second Duel,242720,"Masangsoft, Inc.",76561198095035915,False,0,508.0
29827,"Action, Indie, RPG",A Wizard's Lizard,280040,Lost Decade Games,sunstudios,True,2,62.0
29828,"Action, Adventure, Indie, RPG",Super Chibi Knight,283080,PestoForce,sunstudios,True,2,62.0
29829,"Indie, Simulation, Strategy",Xenonauts,223830,Goldhawk Interactive,76561198020281564,True,2,173.0
29830,RPG,Stick RPG 2: Director's Cut,307640,XGen Studios,76561198061683006,True,2,38.0
29831,"Action, RPG",Borderlands 2,49520,"Gearbox Software,Aspyr (Mac &amp; Linux)",76561198061683006,True,1,38.0
29832,"Action, Adventure, Simulation",Beyond Space Remastered Edition,297100,Silesia Games Sp. z o.o.,76561198026921632,False,0,188.0
29833,"Action, Indie, RPG",Lichdom: Battlemage,261760,Xaviant,76561198026921632,True,2,188.0
29836,Simulation,Pro Cycling Manager 2014,255260,Cyanide Studio,76561198006225175,True,2,688.0
29837,"Indie, Simulation, Sports",Don Bradman Cricket 14,216260,Big Ant Studios,76561198006225175,True,2,688.0
29838,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,TwoFlyers,True,2,150.0
29839,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,76561197989039660,True,0,10.0
29840,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,76561198013532168,True,2,9.0
29841,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,sven8910,True,1,147.0
29842,Action,Tom Clancy's Rainbow Six® Siege,359550,Ubisoft Montreal,sven8910,False,0,147.0
29843,"Action, RPG",Borderlands: The Pre-Sequel,261640,"2K Australia,Gearbox Software,Aspyr (Mac and Linux)",sven8910,True,1,147.0
29844,Action,Wolfenstein: The New Order,201810,Machine Games,sven8910,True,2,147.0
29846,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,76561197986617937,True,2,2256.0
29847,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,5mok3y,True,2,885.0
29848,"Action, Adventure, Indie",Junk Jack,414190,Pixbits,5mok3y,True,2,885.0
29849,"Action, Adventure, RPG",South Park™: The Stick of Truth™,213670,Obsidian Entertainment,5mok3y,True,2,885.0
29855,"Adventure, Indie, RPG, Strategy",Divinity: Original Sin (Classic),230230,Larian Studios,76561198075211954,True,2,12.0
29858,"Adventure, Casual, Indie",Spoiler Alert,283230,MEGAFUZZ,TrexorX,True,2,734.0
29859,"Action, Free to Play, Early Access",BLOCKADE 3D,302830,Shumkov Dmitriy,TrexorX,True,2,734.0
29860,Action,PAYDAY™ The Heist,24240,OVERKILL Software,TrexorX,True,2,734.0
29861,"Action, Free to Play",Team Fortress 2,440,Valve,TrexorX,True,2,734.0
29862,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,Crazymac123,True,2,227.0
29863,"Action, Indie, Massively Multiplayer, Early Access",DayZ,221100,Bohemia Interactive,Crazymac123,True,0,227.0
29864,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access",Rust,252490,Facepunch Studios,Crazymac123,True,1,227.0
29865,"Action, Free to Play",Warframe,230410,Digital Extremes,Crazymac123,True,1,227.0
29866,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,lucky-seven,False,0,634.0
29867,"Action, Free to Play, Indie",GunZ 2: The Second Duel,242720,"Masangsoft, Inc.",lucky-seven,False,2,634.0
29872,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,leo17453,True,2,4450.0
29873,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198100973546,True,2,29.0
29874,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198082520598,True,2,581.0
29875,"Action, Indie, Simulation, Strategy",Universal Combat CE,345580,3000AD,76561198082520598,False,0,581.0
29876,"Action, Free to Play, Indie, Massively Multiplayer, RPG, Simulation",Robocraft,301520,Freejam,76561198082520598,True,1,581.0
29877,"Action, Indie, Early Access",TerraTech,285920,Payload Studios,76561198082520598,True,2,581.0
29878,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,ED13,False,2,857.0
29879,Action,Mortal Kombat X,307780,"NetherRealm Studios,High Voltage Software",ED13,False,0,857.0
29880,"Action, Indie",Jets'n'Guns Gold,262260,Rake in Grass,ED13,True,2,857.0
29881,"Action, Indie",Double Dragon: Neon,252350,"WayForward,Abstraction Games",ED13,True,2,857.0
29882,Action,NecroVision,7860,The Farm 51,ED13,True,1,857.0
29886,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,avdl,False,0,8.0
29887,"Action, Free to Play, Massively Multiplayer, RPG, Early Access",Survarium,355840,Vostok Games,avdl,False,0,8.0
29888,"Action, Indie",Bierzerkers,348460,Shield Break Studios,avdl,False,2,8.0
29889,"Action, Free to Play",Blacklight: Retribution,209870,Hardsuit Labs,avdl,False,0,8.0
29890,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561197986144369,False,0,2.0
29891,"Action, Adventure",Grand Theft Auto V,271590,Rockstar North,76561197986144369,False,1,2.0
29892,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198064609857,False,0,121.0
29893,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,meanragingandy,True,2,1.0
29894,"Action, Adventure, Casual, Indie, RPG",Castle Crashers®,204360,The Behemoth,meanragingandy,True,2,1.0
29895,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198011773496,False,2,111.0
29896,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,AidelSufyanProfile,True,0,430.0
29897,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,AidelSufyanProfile,True,0,335.0
29898,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,AidelSufyanProfile,True,0,430.0
29899,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,AidelSufyanProfile,True,0,335.0
29900,"Action, Free to Play",Team Fortress 2,440,Valve,AidelSufyanProfile,True,2,430.0
29901,"Action, Free to Play",Team Fortress 2,440,Valve,AidelSufyanProfile,True,2,335.0
29902,"Action, Free to Play",Team Fortress 2,440,Valve,AidelSufyanProfile,True,2,430.0
29903,"Action, Free to Play",Team Fortress 2,440,Valve,AidelSufyanProfile,True,2,335.0
29907,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,BlizzardSt4rm,True,1,1784.0
29908,"Action, Free to Play",Team Fortress 2,440,Valve,BlizzardSt4rm,True,2,1784.0
29909,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198073638584,True,2,61.0
29910,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,derplaymc,True,2,70.0
29911,"Action, Adventure, Casual, Free to Play, Massively Multiplayer, RPG",Trove,304050,Trion Worlds,derplaymc,True,1,70.0
29912,"Action, Free to Play",Team Fortress 2,440,Valve,derplaymc,True,2,70.0
29913,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,moozio,True,1,2271.0
29916,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198066049729,True,1,740.0
29917,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,killinginter,False,0,2414.0
29918,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198077530172,True,2,1013.0
29919,"Action, Free to Play",Evolve Stage 2,273350,Turtle Rock Studios,76561198077530172,False,0,1013.0
29920,"Action, Free to Play, Indie",No More Room in Hell,224260,No More Room in Hell Team,76561198077530172,True,2,1013.0
29921,"Action, Adventure, Indie",Cry of Fear,223710,Team Psykskallar,76561198077530172,True,0,1013.0
29922,"Action, Free to Play",Warframe,230410,Digital Extremes,76561198077530172,True,2,1013.0
29923,"Action, Free to Play",Blacklight: Retribution,209870,Hardsuit Labs,76561198077530172,True,2,1013.0
29924,"Action, Free to Play",Team Fortress 2,440,Valve,76561198077530172,True,2,1013.0
29925,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198024434796,False,0,118.0
29926,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,KUYCAT,True,1,27.0
29927,"Action, Adventure, Casual, Free to Play, Indie",Unturned,304930,Smartly Dressed Games,KUYCAT,True,2,27.0
29928,"Action, Adventure",Batman™: Arkham Origins,209000,"WB Games Montreal,Splash Damage",KUYCAT,True,1,27.0
29929,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,StealthChocy,False,0,33.0
29930,"Action, Indie, Massively Multiplayer, Early Access",DayZ,221100,Bohemia Interactive,StealthChocy,False,1,33.0
29931,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198115281134,True,2,1384.0
29932,"Action, Free to Play",Team Fortress 2,440,Valve,76561198115281134,True,2,1384.0
29933,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198078751822,True,1,557.0
29944,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,ej600,True,0,473.0
29945,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198048746179,True,2,53.0
29951,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198066905703,False,0,139.0
29952,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,Jimmyhello,False,0,167.0
29953,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198076672288,True,2,217.0
29954,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,banteringnoscope,True,2,979.0
29955,"Free to Play, Racing, Simulation, Sports",RaceRoom Racing Experience,211500,Sector3 Studios,banteringnoscope,True,2,979.0
29956,"Action, Free to Play",Team Fortress 2,440,Valve,banteringnoscope,True,1,979.0
29957,Action,Counter-Strike: Source,240,Valve,banteringnoscope,False,2,979.0
29965,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,motherfuckingtotoro,True,2,32.0
29969,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198115711323,True,0,9.0
29970,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,76561198119421835,True,1,7.0
29971,"Action, Free to Play, Massively Multiplayer",Warface,291480,Crytek,ibones677,True,2,217.0
29972,"Casual, Indie, Simulation",Contraption Maker,241240,Game Dev Castle,76561198034823626,True,2,435.0
29973,"Action, Indie, Strategy",Rogue Continuum,357700,Rocktastic Games,76561198034823626,True,2,435.0
29974,"Action, Adventure, Indie, RPG",ORION: Prelude,104900,"Trek Industries, Inc",76561198034823626,True,2,435.0
29975,"Adventure, Indie, Casual",MacGuffin's Curse,58230,Brawsome,76561198034823626,True,2,435.0
29976,Action,Red Faction Guerrilla Steam Edition,20500,"Volition,Reactor Zero,THQ Nordic",76561198034823626,True,0,435.0
29977,"Casual, Indie, Simulation",Contraption Maker,241240,Game Dev Castle,76561198083891489,True,2,5116.0
29978,"Action, Adventure, Casual, Free to Play, Indie",Unturned,304930,Smartly Dressed Games,76561198083891489,True,2,5116.0
29980,"Indie, Strategy",The Nightmare Cooperative,310070,Lucky Frame,76561198040914212,True,1,612.0
29981,"Action, Indie",Super Win the Game,310700,Minor Key Games,76561198040914212,True,2,612.0
29982,"Action, Indie, RPG",Crypt of the NecroDancer,247080,Brace Yourself Games,76561198040914212,True,1,612.0
29983,"Action, Adventure, Indie, RPG",Hyper Light Drifter,257850,Heart Machine,76561198040914212,True,2,612.0
29984,"Indie, Strategy",OTTTD,312630,SMG Studio,76561198040914212,True,2,612.0
29985,"Adventure, Indie",Gods Will Be Watching,274290,Deconstructeam,76561198040914212,False,1,612.0
29987,Strategy,Magic 2015 - Duels of the Planeswalkers,255420,Stainless Games,TheSpitfire,False,2,449.0
29990,Strategy,Magic 2015 - Duels of the Planeswalkers,255420,Stainless Games,taptaptappy86,True,2,3015.0
29992,"Action, Casual, Free to Play, Indie, Massively Multiplayer, Early Access",Of Guards And Thieves,302590,Subvert Games,76561198044402508,True,2,243.0
29993,"Casual, Indie, Simulation, Strategy",Wildlife Park 2,304350,b-alive gmbh,triraquer,True,1,1132.0
29994,"Action, Adventure, Casual, Free to Play, Indie",Unturned,304930,Smartly Dressed Games,triraquer,True,1,1132.0
29995,"Action, Adventure",Grand Theft Auto V,271590,Rockstar North,triraquer,False,0,1132.0
30016,"Action, Indie",Freedom Planet,248310,GalaxyTrail,76561198033134963,True,2,175.0
30017,Action,DRAGON BALL XENOVERSE,323470,DIMPS,76561198033134963,True,2,175.0
30018,"Action, Indie",Freedom Planet,248310,GalaxyTrail,Zewaffleman,False,2,640.0
30019,"Action, Adventure",METAL GEAR SOLID V: THE PHANTOM PAIN,287700,Konami Digital Entertainment,Zewaffleman,True,1,640.0
30020,"Action, Adventure, Indie, RPG",Torchlight II,200710,Runic Games,Zewaffleman,True,2,640.0
30021,"Action, Free to Play",Team Fortress 2,440,Valve,Zewaffleman,True,1,640.0
30022,"Action, Indie",Freedom Planet,248310,GalaxyTrail,SuckyEngyKang3000,True,2,88.0
30023,"Indie, Simulation",Five Nights at Freddy's,319510,Scott Cawthon,SuckyEngyKang3000,True,2,88.0
30027,"Action, Indie",Freedom Planet,248310,GalaxyTrail,76561198028950490,True,2,64.0
30028,Action,The Binding of Isaac: Rebirth,250900,"Nicalis, Inc.",76561198028950490,True,2,64.0
30029,"RPG, Strategy",Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,282900,"IDEA FACTORY Co., Ltd.,COMPILE HEART Co., Ltd.,FELISTELLA Co., Ltd.",76561198028950490,True,2,64.0
30030,"Action, Adventure, Indie, RPG",Dust: An Elysian Tail,236090,Humble Hearts LLC,76561198028950490,True,2,64.0
30041,"Action, Indie, RPG, Strategy",Dungeon Defenders Eternity,302270,Nom Nom Games,76561198058657792,True,1,224.0
30042,"Action, Adventure, Free to Play, Massively Multiplayer, RPG",TERA,323370,"Bluehole, Inc.",76561198058657792,True,2,224.0
30043,"Action, Adventure, Indie, RPG",Terraria,105600,Re-Logic,76561198058657792,True,1,224.0
30047,"Adventure, Casual, Free to Play, Indie, RPG",Velvet Sundown,307290,Tribe Studios,47332585890115903727,False,0,30.0
30048,"Action, Free to Play, Indie, RPG",Destination Sol,342980,MovingBlocks,47332585890115903727,True,0,30.0
30049,"Action, Adventure, Casual, Free to Play, Indie, Massively Multiplayer, RPG, Early Access",Deepworld,340810,Bytebin,47332585890115903727,False,0,30.0
30050,"Action, Free to Play, Massively Multiplayer, Strategy",Block N Load,299360,"Jagex,Artplant",47332585890115903727,True,2,30.0
30051,"Action, Free to Play, Indie, Strategy, Early Access",AirMech Strike,206500,Carbon Games,47332585890115903727,True,0,30.0
